session_id,frame_index,qber,photon_count,latency_ms,abort_flag,label
86,21,0.01175,11,8.81958,1,detector_blind
86,22,0.00929,16,8.68382,1,detector_blind
86,23,0.00117,15,8.70717,0,detector_blind
86,24,0.00493,0,8.73005,1,detector_blind
86,25,0.00267,0,8.88279,1,detector_blind
86,26,0.0,7,8.79232,1,detector_blind
86,27,0.0,0,8.80041,0,detector_blind
86,28,0.0,0,8.73969,0,detector_blind
86,29,0.0,0,8.75576,1,detector_blind
86,30,0.0,0,8.77765,1,detector_blind
86,31,0.0,0,8.76786,1,detector_blind
86,32,0.0,0,8.77105,1,detector_blind
86,33,0.0,0,8.79254,1,detector_blind
86,34,0.0,0,8.74604,0,detector_blind
86,35,0.0,0,8.7396,0,detector_blind
86,36,0.0,0,8.76583,0,detector_blind
86,37,0.0,0,8.76899,1,detector_blind
86,38,0.0,0,8.71528,1,detector_blind
86,39,0.0,0,8.80506,1,detector_blind
86,40,0.0,0,8.77394,1,detector_blind
86,41,0.0,0,8.82508,1,detector_blind
86,42,0.0,0,8.77694,1,detector_blind
86,43,0.0,0,8.75284,1,detector_blind
86,44,0.0,0,8.76709,1,detector_blind
86,45,0.0,0,8.57157,1,detector_blind
86,46,0.0,0,8.77867,1,detector_blind
86,47,0.0,0,8.66636,0,detector_blind
86,48,0.0,0,8.75617,1,detector_blind
86,49,0.0,0,8.68915,1,detector_blind
87,0,0.06024,184,9.18442,0,detector_blind
87,1,0.06141,163,8.91446,1,detector_blind
87,2,0.06196,145,8.93856,1,detector_blind
87,3,0.0629,144,8.82483,1,detector_blind
87,4,0.06227,115,8.73272,1,detector_blind
87,5,0.06156,135,8.65535,1,detector_blind
87,6,0.06468,124,8.72741,1,detector_blind
87,7,0.07006,122,8.56179,1,detector_blind
87,8,0.07204,120,8.40595,1,detector_blind
87,9,0.07039,94,8.35951,1,detector_blind
87,10,0.07184,117,8.25457,1,detector_blind
87,11,0.07122,83,8.18213,0,detector_blind
87,12,0.07441,91,8.09164,1,detector_blind
87,13,0.07723,81,8.07689,1,detector_blind
87,14,0.07778,84,7.98597,1,detector_blind
87,15,0.08091,56,7.89956,1,detector_blind
87,16,0.08251,48,7.86386,1,detector_blind
87,17,0.09085,39,7.69894,1,detector_blind
87,18,0.08317,22,7.59695,1,detector_blind
87,19,0.08859,33,7.65503,0,detector_blind
87,20,0.08668,33,7.43217,1,detector_blind
87,21,0.08874,21,7.2905,1,detector_blind
87,22,0.08812,22,7.34315,1,detector_blind
87,23,0.08837,0,7.11384,1,detector_blind
87,24,0.09362,16,7.21582,1,detector_blind
87,25,0.09896,0,7.12686,1,detector_blind
87,26,0.09611,0,7.04429,1,detector_blind
87,27,0.09907,0,6.9664,1,detector_blind
87,28,0.09906,0,6.87283,1,detector_blind
87,29,0.10378,0,6.73434,0,detector_blind
87,30,0.10004,0,6.51087,1,detector_blind
87,31,0.10125,0,6.43716,1,detector_blind
87,32,0.1017,0,6.42652,1,detector_blind
87,33,0.10686,0,6.43592,1,detector_blind
87,34,0.10788,0,6.20153,1,detector_blind
87,35,0.1077,0,6.32957,1,detector_blind
87,36,0.11125,0,6.13651,1,detector_blind
87,37,0.11711,0,6.13338,1,detector_blind
87,38,0.11569,0,5.95599,1,detector_blind
87,39,0.12182,0,6.03902,1,detector_blind
87,40,0.11469,0,5.80396,1,detector_blind
87,41,0.12085,0,5.74124,0,detector_blind
87,42,0.12035,0,5.67348,1,detector_blind
87,43,0.11595,0,5.5438,1,detector_blind
87,44,0.12132,0,5.56142,1,detector_blind
87,45,0.12308,0,5.40028,1,detector_blind
87,46,0.13168,0,5.38734,1,detector_blind
87,47,0.12555,0,5.33333,1,detector_blind
87,48,0.13593,0,5.3022,1,detector_blind
87,49,0.13138,0,5.04254,1,detector_blind
88,0,0.05397,761,6.50035,0,fiber_tap
88,1,0.05279,744,6.46287,0,fiber_tap
88,2,0.04795,730,6.43801,0,fiber_tap
88,3,0.0432,750,6.4775,0,fiber_tap
88,4,0.04692,741,6.53464,0,fiber_tap
88,5,0.04298,715,6.5302,0,fiber_tap
88,6,0.03965,692,6.6034,0,fiber_tap
88,7,0.03623,741,6.71189,0,fiber_tap
88,8,0.03103,730,6.62934,0,fiber_tap
88,9,0.02705,735,6.70101,0,fiber_tap
88,10,0.02581,695,6.75758,0,fiber_tap
88,11,0.02455,718,6.70933,0,fiber_tap
88,12,0.02225,688,6.80203,0,fiber_tap
88,13,0.01135,697,6.78661,1,fiber_tap
88,14,0.01182,697,6.9116,0,fiber_tap
88,15,0.0125,657,6.9376,0,fiber_tap
88,16,0.0077,680,6.89311,0,fiber_tap
88,17,0.00385,688,6.98947,1,fiber_tap
88,18,0.0004,643,6.97926,0,fiber_tap
88,19,0.0,708,7.04043,0,fiber_tap
88,20,0.0,683,7.08643,0,fiber_tap
88,21,0.0,662,7.00333,0,fiber_tap
88,22,0.0,671,7.13541,0,fiber_tap
88,23,0.0,644,7.15655,0,fiber_tap
88,24,0.0,669,7.20675,0,fiber_tap
88,25,0.0,653,7.18617,0,fiber_tap
88,26,0.0,660,7.20497,0,fiber_tap
88,27,0.0,637,7.23846,0,fiber_tap
88,28,0.0,663,7.30858,0,fiber_tap
88,29,0.0,610,7.2923,0,fiber_tap
88,30,0.0,636,7.39964,0,fiber_tap
88,31,0.0,643,7.45272,0,fiber_tap
88,32,0.0,634,7.50403,0,fiber_tap
88,33,0.0,598,7.56491,0,fiber_tap
88,34,0.0,580,7.64267,0,fiber_tap
88,35,0.0,655,7.59147,0,fiber_tap
88,36,0.0,617,7.57059,0,fiber_tap
88,37,0.0,641,7.59456,0,fiber_tap
88,38,0.0,596,7.66454,0,fiber_tap
88,39,0.0,611,7.74367,0,fiber_tap
88,40,0.0,640,7.69235,0,fiber_tap
88,41,0.0,621,7.7542,0,fiber_tap
88,42,0.0,618,7.8279,0,fiber_tap
88,43,0.0,591,7.80476,0,fiber_tap
88,44,0.0,590,7.76179,0,fiber_tap
88,45,0.0,603,7.90621,0,fiber_tap
88,46,0.0,591,7.97398,0,fiber_tap
88,47,0.0,574,7.8614,0,fiber_tap
88,48,0.0,567,7.96347,0,fiber_tap
88,49,0.0,569,8.00337,0,fiber_tap
89,0,0.06263,987,6.18685,0,intercept_resend
89,1,0.0666,996,6.14204,0,intercept_resend
89,2,0.0583,1001,6.10769,0,intercept_resend
89,3,0.05963,1015,6.20403,0,intercept_resend
89,4,0.05803,1044,6.20456,0,intercept_resend
89,5,0.05353,1026,6.24833,0,intercept_resend
89,6,0.05071,1058,6.29013,0,intercept_resend
89,7,0.04911,1049,6.23244,0,intercept_resend
89,8,0.04703,1066,6.24509,0,intercept_resend
89,9,0.04388,1057,6.29399,0,intercept_resend
89,10,0.03838,1089,6.26828,0,intercept_resend
89,11,0.0429,1088,6.30869,0,intercept_resend
89,12,0.03111,1117,6.30757,0,intercept_resend
89,13,0.03795,1106,6.31143,0,intercept_resend
89,14,0.02863,1125,6.36084,0,intercept_resend
89,15,0.02359,1116,6.3836,0,intercept_resend
89,16,0.02309,1121,6.36996,0,intercept_resend
89,17,0.02271,1136,6.46119,0,intercept_resend
89,18,0.01943,1133,6.30455,0,intercept_resend
89,19,0.02037,1145,6.39969,0,intercept_resend
89,20,0.01211,1169,6.42824,0,intercept_resend
89,21,0.00807,1173,6.38983,0,intercept_resend
89,22,0.0067,1184,6.40499,0,intercept_resend
89,23,0.00964,1188,6.4714,0,intercept_resend
89,24,0.0057,1186,6.43624,0,intercept_resend
89,25,0.00155,1221,6.46238,0,intercept_resend
89,26,0.00243,1228,6.50915,0,intercept_resend
89,27,0.0,1243,6.59636,0,intercept_resend
89,28,0.0,1262,6.49764,0,intercept_resend
89,29,0.0,1270,6.53716,0,intercept_resend
89,30,0.0,1242,6.53594,0,intercept_resend
89,31,0.0,1262,6.48673,0,intercept_resend
89,32,0.0,1286,6.49554,0,intercept_resend
89,33,0.0,1296,6.64164,0,intercept_resend
89,34,0.0,1333,6.59095,0,intercept_resend
89,35,0.0,1306,6.54528,0,intercept_resend
89,36,0.0,1327,6.627,0,intercept_resend
89,37,0.0,1310,6.64724,0,intercept_resend
89,38,0.0,1331,6.51206,0,intercept_resend
89,39,0.0,1363,6.61469,0,intercept_resend
89,40,0.0,1366,6.64897,0,intercept_resend
89,41,0.0,1361,6.63392,0,intercept_resend
89,42,0.0,1377,6.63571,0,intercept_resend
89,43,0.0,1381,6.64501,0,intercept_resend
89,44,0.0,1392,6.6306,0,intercept_resend
89,45,0.0,1432,6.73171,0,intercept_resend
89,46,0.0,1418,6.80217,0,intercept_resend
89,47,0.0,1408,6.78333,0,intercept_resend
89,48,0.0,1446,6.77655,0,intercept_resend
89,49,0.0,1435,6.81826,0,intercept_resend
90,0,0.06894,980,6.46915,0,intercept_resend
90,1,0.06665,994,6.41059,0,intercept_resend
90,2,0.07255,999,6.50214,0,intercept_resend
90,3,0.06488,1004,6.51968,0,intercept_resend
90,4,0.0662,989,6.50953,0,intercept_resend
90,5,0.05724,1021,6.49284,0,intercept_resend
90,6,0.05994,976,6.57833,0,intercept_resend
90,7,0.06069,993,6.4496,0,intercept_resend
90,8,0.05511,1005,6.60054,0,intercept_resend
90,9,0.05526,993,6.53069,0,intercept_resend
90,10,0.05644,980,6.62105,0,intercept_resend
90,11,0.0486,1017,6.68201,0,intercept_resend
90,12,0.04878,1014,6.59996,0,intercept_resend
90,13,0.04776,989,6.74745,0,intercept_resend
90,14,0.04728,1016,6.69018,0,intercept_resend
90,15,0.04654,991,6.69081,0,intercept_resend
90,16,0.04193,995,6.79661,0,intercept_resend
90,17,0.03919,994,6.72226,0,intercept_resend
90,18,0.04085,974,6.75386,0,intercept_resend
90,19,0.04112,1008,6.86188,0,intercept_resend
90,20,0.03634,1012,6.76476,0,intercept_resend
90,21,0.02923,996,6.89345,0,intercept_resend
90,22,0.03337,1004,6.88706,0,intercept_resend
90,23,0.02954,1020,6.87454,0,intercept_resend
90,24,0.03258,1030,6.93794,0,intercept_resend
90,25,0.02426,1009,6.97582,0,intercept_resend
90,26,0.02254,1025,6.88261,0,intercept_resend
90,27,0.02053,1023,7.04761,0,intercept_resend
90,28,0.0175,1003,7.0431,0,intercept_resend
90,29,0.01823,1001,6.9589,0,intercept_resend
90,30,0.01463,1027,7.13361,0,intercept_resend
90,31,0.01148,1038,6.98775,0,intercept_resend
90,32,0.01395,1054,7.11452,0,intercept_resend
90,33,0.00902,1051,7.14653,0,intercept_resend
90,34,0.00963,1019,7.16891,0,intercept_resend
90,35,0.00527,1040,7.1748,0,intercept_resend
90,36,0.00873,1028,7.18655,0,intercept_resend
90,37,0.00602,1034,7.21458,0,intercept_resend
90,38,0.00056,1037,7.27085,0,intercept_resend
90,39,0.00543,1015,7.1957,0,intercept_resend
90,40,0.0,1043,7.26971,0,intercept_resend
90,41,0.0,1025,7.2717,0,intercept_resend
90,42,0.0,1046,7.35766,0,intercept_resend
90,43,0.0,1068,7.31743,0,intercept_resend
90,44,0.0,1046,7.34017,0,intercept_resend
90,45,0.0,1058,7.52321,0,intercept_resend
90,46,0.0,1060,7.4677,0,intercept_resend
90,47,0.0,1051,7.44839,0,intercept_resend
90,48,0.0,1074,7.37821,0,intercept_resend
90,49,0.0,1074,7.43552,0,intercept_resend
91,0,0.06165,884,6.28893,0,fiber_tap
91,1,0.05856,876,6.21264,0,fiber_tap
91,2,0.05243,858,6.08546,0,fiber_tap
91,3,0.04762,866,6.25179,0,fiber_tap
91,4,0.04819,857,6.25076,0,fiber_tap
91,5,0.03717,877,6.26602,0,fiber_tap
91,6,0.03804,879,6.28794,1,fiber_tap
91,7,0.03802,853,6.35267,0,fiber_tap
91,8,0.03173,867,6.45097,0,fiber_tap
91,9,0.02533,893,6.3511,0,fiber_tap
91,10,0.02954,888,6.44022,1,fiber_tap
91,11,0.01996,877,6.56833,0,fiber_tap
91,12,0.02033,872,6.45216,0,fiber_tap
91,13,0.01853,872,6.4979,0,fiber_tap
91,14,0.01279,859,6.62143,0,fiber_tap
91,15,0.01006,923,6.54823,0,fiber_tap
91,16,0.00883,870,6.51899,0,fiber_tap
91,17,0.00286,863,6.52406,0,fiber_tap
91,18,0.00576,888,6.66686,0,fiber_tap
91,19,0.00046,867,6.53662,0,fiber_tap
91,20,0.0,878,6.69248,0,fiber_tap
91,21,0.0,922,6.63528,0,fiber_tap
91,22,0.0,869,6.69889,0,fiber_tap
91,23,0.0,875,6.66929,0,fiber_tap
91,24,0.0,891,6.67313,0,fiber_tap
91,25,0.0,887,6.77769,0,fiber_tap
91,26,0.0,888,6.7452,0,fiber_tap
91,27,0.0,872,6.75506,1,fiber_tap
91,28,0.0,887,6.84974,0,fiber_tap
91,29,0.0,900,6.79672,0,fiber_tap
91,30,0.0,872,6.86922,0,fiber_tap
91,31,0.0,882,6.9071,0,fiber_tap
91,32,0.0,870,6.9326,0,fiber_tap
91,33,0.0,879,6.86075,0,fiber_tap
91,34,0.0,894,6.91028,0,fiber_tap
91,35,0.0,900,6.94261,0,fiber_tap
91,36,0.0,843,6.92792,0,fiber_tap
91,37,0.0,863,7.00162,0,fiber_tap
91,38,0.0,913,7.0284,0,fiber_tap
91,39,0.0,875,7.07726,0,fiber_tap
91,40,0.0,899,7.0427,0,fiber_tap
91,41,0.0,891,7.10362,0,fiber_tap
91,42,0.0,876,7.10884,0,fiber_tap
91,43,0.0,867,7.13734,0,fiber_tap
91,44,0.0,895,7.22338,0,fiber_tap
91,45,0.0,875,7.21621,0,fiber_tap
91,46,0.0,886,7.18453,0,fiber_tap
91,47,0.0,925,7.21635,0,fiber_tap
91,48,0.0,895,7.2006,0,fiber_tap
91,49,0.0,890,7.24621,0,fiber_tap
92,0,0.03534,990,5.54924,0,normal
92,1,0.03296,1006,5.58055,0,normal
92,2,0.03783,965,5.59164,0,normal
92,3,0.04047,974,5.65852,0,normal
92,4,0.03684,949,5.8176,0,normal
92,5,0.04143,959,5.8901,0,normal
92,6,0.04201,950,5.83894,0,normal
92,7,0.05235,987,5.97476,0,normal
92,8,0.05196,945,6.09434,0,normal
92,9,0.05253,963,6.0515,0,normal
92,10,0.05303,972,6.14356,0,normal
92,11,0.0603,947,6.13395,0,normal
92,12,0.05631,941,6.20484,0,normal
92,13,0.05686,954,6.26872,0,normal
92,14,0.06271,937,6.32635,0,normal
92,15,0.06876,913,6.42864,0,normal
92,16,0.06726,925,6.41051,0,normal
92,17,0.07125,934,6.50137,0,normal
92,18,0.07287,924,6.53092,0,normal
92,19,0.0703,932,6.67022,0,normal
92,20,0.07328,899,6.68877,0,normal
92,21,0.07576,896,6.68725,0,normal
92,22,0.08263,920,6.77047,0,normal
92,23,0.08173,888,6.88086,0,normal
92,24,0.0824,892,7.05388,0,normal
92,25,0.08423,882,6.9754,0,normal
92,26,0.09079,866,7.03519,0,normal
92,27,0.09412,891,7.14272,0,normal
92,28,0.09829,888,7.15751,0,normal
92,29,0.09316,864,7.31551,0,normal
92,30,0.09784,894,7.37316,0,normal
92,31,0.09699,859,7.36973,0,normal
92,32,0.09773,873,7.48871,0,normal
92,33,0.10196,869,7.48721,0,normal
92,34,0.10698,853,7.44188,0,normal
92,35,0.1081,875,7.63382,0,normal
92,36,0.10688,839,7.69602,0,normal
92,37,0.11134,851,7.82222,0,normal
92,38,0.11019,876,7.79248,0,normal
92,39,0.10964,843,7.89866,0,normal
92,40,0.11616,820,7.90226,0,normal
92,41,0.1168,846,8.00895,0,normal
92,42,0.11832,825,8.06791,0,normal
92,43,0.12103,816,8.03094,0,normal
92,44,0.12677,833,8.11547,0,normal
92,45,0.12785,848,8.16077,0,normal
92,46,0.12409,828,8.26375,0,normal
92,47,0.12993,828,8.37103,0,normal
92,48,0.12755,805,8.50474,0,normal
92,49,0.13804,821,8.5073,0,normal
93,0,0.06707,825,7.38475,0,fiber_tap
93,1,0.0674,797,7.3895,0,fiber_tap
93,2,0.06204,830,7.32746,0,fiber_tap
93,3,0.06431,789,7.23513,0,fiber_tap
93,4,0.06773,816,7.29663,0,fiber_tap
93,5,0.07065,823,7.25354,0,fiber_tap
93,6,0.06498,795,7.04701,0,fiber_tap
93,7,0.06844,790,7.19383,0,fiber_tap
93,8,0.06433,791,7.01811,0,fiber_tap
93,9,0.06627,754,7.09029,0,fiber_tap
93,10,0.06979,767,6.98979,0,fiber_tap
93,11,0.06678,760,6.93706,1,fiber_tap
93,12,0.06537,780,6.87457,0,fiber_tap
93,13,0.0739,759,6.84496,0,fiber_tap
93,14,0.06835,768,6.79743,0,fiber_tap
93,15,0.06832,754,6.70881,0,fiber_tap
93,16,0.06369,757,6.77781,0,fiber_tap
93,17,0.06198,721,6.58395,0,fiber_tap
93,18,0.06923,750,6.56155,0,fiber_tap
93,19,0.07355,727,6.63636,0,fiber_tap
93,20,0.0694,714,6.49789,0,fiber_tap
93,21,0.06439,704,6.46034,0,fiber_tap
93,22,0.06344,717,6.52386,0,fiber_tap
93,23,0.06916,706,6.34948,0,fiber_tap
93,24,0.0659,741,6.28121,0,fiber_tap
93,25,0.06714,713,6.35061,0,fiber_tap
93,26,0.06618,687,6.25852,0,fiber_tap
93,27,0.07115,692,6.15628,0,fiber_tap
93,28,0.06757,668,6.14153,1,fiber_tap
93,29,0.07081,701,6.09948,0,fiber_tap
93,30,0.07229,711,6.09409,0,fiber_tap
93,31,0.06294,650,6.08427,0,fiber_tap
93,32,0.06811,698,5.90237,0,fiber_tap
93,33,0.06693,685,5.88702,0,fiber_tap
93,34,0.07049,663,5.87912,0,fiber_tap
93,35,0.06393,664,5.94157,0,fiber_tap
93,36,0.06868,644,5.85592,0,fiber_tap
93,37,0.06527,677,5.6766,0,fiber_tap
93,38,0.0684,669,5.65122,0,fiber_tap
93,39,0.06787,659,5.53599,0,fiber_tap
93,40,0.07043,636,5.67508,0,fiber_tap
93,41,0.06521,612,5.53004,0,fiber_tap
93,42,0.06603,625,5.48797,0,fiber_tap
93,43,0.06173,622,5.4772,0,fiber_tap
93,44,0.06721,623,5.42406,0,fiber_tap
93,45,0.06368,610,5.37972,0,fiber_tap
93,46,0.06715,588,5.38939,0,fiber_tap
93,47,0.06498,587,5.28448,0,fiber_tap
93,48,0.06698,610,5.28029,0,fiber_tap
93,49,0.07012,596,5.21853,0,fiber_tap
94,0,0.08366,1054,6.6684,0,intercept_resend
94,1,0.08317,1032,6.70587,0,intercept_resend
94,2,0.08577,1048,6.67516,0,intercept_resend
94,3,0.08531,1057,6.67439,0,intercept_resend
94,4,0.08655,1050,6.67825,0,intercept_resend
94,5,0.07745,1020,6.64801,0,intercept_resend
94,6,0.08334,1050,6.67859,0,intercept_resend
94,7,0.07839,1047,6.6181,0,intercept_resend
94,8,0.07351,1074,6.66335,0,intercept_resend
94,9,0.08099,1067,6.56634,0,intercept_resend
94,10,0.07987,1041,6.5833,0,intercept_resend
94,11,0.07154,1046,6.4856,0,intercept_resend
94,12,0.07229,1049,6.51293,0,intercept_resend
94,13,0.07636,1075,6.50345,0,intercept_resend
94,14,0.07383,1061,6.48725,0,intercept_resend
94,15,0.07177,1045,6.551,0,intercept_resend
94,16,0.06789,1039,6.56971,0,intercept_resend
94,17,0.06319,1051,6.55588,0,intercept_resend
94,18,0.0775,1065,6.52418,0,intercept_resend
94,19,0.06821,1041,6.53751,0,intercept_resend
94,20,0.06955,1026,6.45894,0,intercept_resend
94,21,0.06905,1056,6.30516,0,intercept_resend
94,22,0.06096,1060,6.39528,0,intercept_resend
94,23,0.06682,1062,6.35771,0,intercept_resend
94,24,0.06668,1050,6.42714,0,intercept_resend
94,25,0.06113,1048,6.42356,0,intercept_resend
94,26,0.06354,1060,6.43876,0,intercept_resend
94,27,0.06581,1091,6.41149,0,intercept_resend
94,28,0.06267,1041,6.29752,0,intercept_resend
94,29,0.06505,1066,6.34715,0,intercept_resend
94,30,0.06042,1049,6.32806,0,intercept_resend
94,31,0.06845,1045,6.28272,0,intercept_resend
94,32,0.06068,1065,6.2127,0,intercept_resend
94,33,0.06131,1081,6.17757,0,intercept_resend
94,34,0.06332,1046,6.25789,0,intercept_resend
94,35,0.06108,1070,6.21452,0,intercept_resend
94,36,0.06089,1046,6.26313,0,intercept_resend
94,37,0.05679,1071,6.18605,0,intercept_resend
94,38,0.06207,1073,6.22247,0,intercept_resend
94,39,0.05912,1063,6.19051,0,intercept_resend
94,40,0.05654,1077,6.13997,0,intercept_resend
94,41,0.05321,1086,6.1878,0,intercept_resend
94,42,0.0521,1097,6.10611,0,intercept_resend
94,43,0.05426,1087,6.17885,0,intercept_resend
94,44,0.05107,1078,6.09159,0,intercept_resend
94,45,0.05373,1069,6.07318,0,intercept_resend
94,46,0.04887,1089,6.04234,0,intercept_resend
94,47,0.05545,1068,6.08997,0,intercept_resend
94,48,0.05494,1066,6.07554,0,intercept_resend
94,49,0.05109,1064,6.04927,0,intercept_resend
95,0,0.05684,694,6.75381,0,fiber_tap
95,1,0.04973,715,6.73642,0,fiber_tap
95,2,0.05534,690,6.75856,0,fiber_tap
95,3,0.06144,701,6.87294,0,fiber_tap
95,4,0.0595,685,6.97706,0,fiber_tap
95,5,0.05824,688,6.91891,0,fiber_tap
95,6,0.06682,689,7.07177,0,fiber_tap
95,7,0.06975,712,7.04239,0,fiber_tap
95,8,0.06842,710,7.17737,0,fiber_tap
95,9,0.07136,666,7.22566,0,fiber_tap
95,10,0.06809,702,7.2728,0,fiber_tap
95,11,0.07373,689,7.35552,0,fiber_tap
95,12,0.07498,695,7.29206,0,fiber_tap
95,13,0.07613,720,7.31832,0,fiber_tap
95,14,0.07862,702,7.52317,0,fiber_tap
95,15,0.08009,689,7.50708,0,fiber_tap
95,16,0.0786,707,7.45756,0,fiber_tap
95,17,0.07943,694,7.64261,0,fiber_tap
95,18,0.08234,675,7.62258,0,fiber_tap
95,19,0.08277,682,7.66042,0,fiber_tap
95,20,0.08406,660,7.74624,0,fiber_tap
95,21,0.08888,708,7.82331,0,fiber_tap
95,22,0.09077,689,7.74122,1,fiber_tap
95,23,0.09067,686,7.9299,0,fiber_tap
95,24,0.09303,682,8.02537,0,fiber_tap
95,25,0.09536,688,7.99928,0,fiber_tap
95,26,0.09449,683,7.91706,0,fiber_tap
95,27,0.09305,674,8.09716,0,fiber_tap
95,28,0.09233,673,8.09122,0,fiber_tap
95,29,0.09912,687,8.14045,0,fiber_tap
95,30,0.09854,670,8.2023,1,fiber_tap
95,31,0.1016,699,8.22023,0,fiber_tap
95,32,0.10849,660,8.36765,0,fiber_tap
95,33,0.1033,665,8.43482,0,fiber_tap
95,34,0.10646,678,8.40418,0,fiber_tap
95,35,0.10596,675,8.30574,0,fiber_tap
95,36,0.10364,683,8.57528,0,fiber_tap
95,37,0.11478,662,8.57484,0,fiber_tap
95,38,0.1056,670,8.65544,0,fiber_tap
95,39,0.11361,670,8.66265,0,fiber_tap
95,40,0.119,671,8.716,0,fiber_tap
95,41,0.1212,670,8.6796,0,fiber_tap
95,42,0.12224,688,8.69965,0,fiber_tap
95,43,0.11923,672,8.92798,0,fiber_tap
95,44,0.12107,675,8.91845,0,fiber_tap
95,45,0.12121,691,8.91804,0,fiber_tap
95,46,0.12264,671,8.93981,0,fiber_tap
95,47,0.13088,670,9.097,0,fiber_tap
95,48,0.1242,680,9.14466,0,fiber_tap
95,49,0.13138,698,9.12597,0,fiber_tap
96,0,0.06032,967,5.42196,0,intercept_resend
96,1,0.06474,959,5.44476,0,intercept_resend
96,2,0.06322,1023,5.34556,0,intercept_resend
96,3,0.06883,966,5.52714,0,intercept_resend
96,4,0.06908,998,5.5467,0,intercept_resend
96,5,0.06871,972,5.51808,0,intercept_resend
96,6,0.07333,980,5.5987,0,intercept_resend
96,7,0.07585,974,5.54365,0,intercept_resend
96,8,0.07432,988,5.6066,0,intercept_resend
96,9,0.08463,983,5.65267,0,intercept_resend
96,10,0.07461,963,5.61415,0,intercept_resend
96,11,0.08003,961,5.63945,0,intercept_resend
96,12,0.08525,970,5.72213,0,intercept_resend
96,13,0.08665,998,5.76579,0,intercept_resend
96,14,0.08755,998,5.79886,0,intercept_resend
96,15,0.09122,951,5.80094,0,intercept_resend
96,16,0.0899,982,5.83827,0,intercept_resend
96,17,0.09013,995,5.83231,0,intercept_resend
96,18,0.09232,1005,5.9513,0,intercept_resend
96,19,0.09507,974,5.83134,0,intercept_resend
96,20,0.09582,991,5.90398,0,intercept_resend
96,21,0.09786,979,5.88091,0,intercept_resend
96,22,0.09981,990,6.00197,0,intercept_resend
96,23,0.10592,979,6.00092,0,intercept_resend
96,24,0.1092,965,6.01697,0,intercept_resend
96,25,0.1054,1001,6.12169,0,intercept_resend
96,26,0.10282,1009,6.12513,0,intercept_resend
96,27,0.1051,973,6.13249,0,intercept_resend
96,28,0.11564,987,6.26305,0,intercept_resend
96,29,0.11344,965,6.25325,0,intercept_resend
96,30,0.10959,975,6.22364,0,intercept_resend
96,31,0.11396,998,6.26192,0,intercept_resend
96,32,0.11531,1010,6.24009,0,intercept_resend
96,33,0.11429,991,6.28989,0,intercept_resend
96,34,0.11964,996,6.30853,0,intercept_resend
96,35,0.1261,989,6.32225,0,intercept_resend
96,36,0.12392,983,6.37741,0,intercept_resend
96,37,0.12045,970,6.45181,0,intercept_resend
96,38,0.12169,983,6.442,0,intercept_resend
96,39,0.13125,978,6.49064,0,intercept_resend
96,40,0.12827,952,6.48198,0,intercept_resend
96,41,0.13005,991,6.47452,0,intercept_resend
96,42,0.13026,1003,6.51683,0,intercept_resend
96,43,0.12775,993,6.60375,0,intercept_resend
96,44,0.13767,976,6.58761,0,intercept_resend
96,45,0.13833,1000,6.63969,0,intercept_resend
96,46,0.14068,974,6.52706,0,intercept_resend
96,47,0.14314,971,6.65998,0,intercept_resend
96,48,0.14402,986,6.73066,0,intercept_resend
96,49,0.15058,994,6.68608,0,intercept_resend
97,0,0.05872,726,7.10531,0,fiber_tap
97,1,0.05548,760,7.1775,0,fiber_tap
97,2,0.05261,727,7.21433,0,fiber_tap
97,3,0.0488,733,7.3297,0,fiber_tap
97,4,0.04581,773,7.39567,0,fiber_tap
97,5,0.04533,753,7.57177,0,fiber_tap
97,6,0.04182,744,7.65594,0,fiber_tap
97,7,0.0399,747,7.64837,1,fiber_tap
97,8,0.0348,736,7.7862,0,fiber_tap
97,9,0.03341,762,8.00168,0,fiber_tap
97,10,0.02881,771,8.02105,1,fiber_tap
97,11,0.03141,771,8.04842,0,fiber_tap
97,12,0.01946,770,8.16552,0,fiber_tap
97,13,0.01879,750,8.29308,0,fiber_tap
97,14,0.02336,765,8.40764,0,fiber_tap
97,15,0.01564,755,8.50797,0,fiber_tap
97,16,0.00977,778,8.54725,1,fiber_tap
97,17,0.01284,765,8.67696,0,fiber_tap
97,18,0.00474,776,8.56875,0,fiber_tap
97,19,0.01065,795,8.80524,0,fiber_tap
97,20,0.0,782,8.97255,0,fiber_tap
97,21,0.0,791,9.11833,0,fiber_tap
97,22,0.0,797,9.23306,0,fiber_tap
97,23,0.0,801,9.24132,0,fiber_tap
97,24,0.0,821,9.28912,0,fiber_tap
97,25,0.0,799,9.35385,0,fiber_tap
97,26,0.0,804,9.55515,0,fiber_tap
97,27,0.0,815,9.58823,0,fiber_tap
97,28,0.0,781,9.68713,0,fiber_tap
97,29,0.0,815,9.74782,0,fiber_tap
97,30,0.0,818,9.95195,0,fiber_tap
97,31,0.0,837,9.99865,0,fiber_tap
97,32,0.0,836,10.07267,0,fiber_tap
97,33,0.0,836,10.16959,0,fiber_tap
97,34,0.0,831,10.28686,0,fiber_tap
97,35,0.0,847,10.38011,0,fiber_tap
97,36,0.0,863,10.38202,0,fiber_tap
97,37,0.0,844,10.56337,0,fiber_tap
97,38,0.0,863,10.57934,0,fiber_tap
97,39,0.0,851,10.70167,0,fiber_tap
97,40,0.0,849,10.78162,0,fiber_tap
